Skoleår;Skole;Fagkode;Fag;Karaktertype;Karaktersnitt årsslutt;Antall elever;Antall elever med standpunktkarakter >0
2022/23;Horten videregående skole;PSP5842;Tysk nivå III;Standpunkt;-;1;1
2022/23;Horten videregående skole;PSP5843;Tysk nivå III, muntlig;Standpunkt;-;1;1
2022/23;Horten videregående skole;PSP5862;Kinesisk nivå I;Standpunkt;-;1;0
2022/23;Horten videregående skole;PSP5863;Kinesisk nivå I, muntlig;Standpunkt;3,67;1;0
2022/23;Horten videregående skole;REA3019;Teknologi og forskningslære 2;Standpunkt;-;1;0
2022/23;Horten videregående skole;REA3035;Biologi 1;Standpunkt;5,70;33;30
2022/23;Horten videregående skole;REA3036;Biologi 2;Standpunkt;5,67;29;27
2022/23;Horten videregående skole;REA3038;Fysikk 1;Standpunkt;4,56;61;57
2022/23;Horten videregående skole;REA3039;Fysikk 2;Standpunkt;-;12;8
2022/23;Horten videregående skole;REA3040;Fysikk 2, muntlig-praktisk;Standpunkt;5,25;3;0
2022/23;Horten videregående skole;REA3043;Geofag 2;Standpunkt;4,57;20;19
2022/23;Horten videregående skole;REA3044;Geofag 2, muntlig-praktisk;Standpunkt;4,33;6;0
2022/23;Horten videregående skole;REA3045;Kjemi 1;Standpunkt;4,84;50;48
2022/23;Horten videregående skole;REA3046;Kjemi 2;Standpunkt;5,21;26;24
2022/23;Horten videregående skole;REA3048;Informasjonsteknologi 1;Standpunkt;4,37;28;26
2022/23;Horten videregående skole;REA3049;Informasjonsteknologi 2;Standpunkt;5,75;18;18
2022/23;Horten videregående skole;REA3052;Teknologi og forskningslære 1;Standpunkt;4,83;30;29
2022/23;Horten videregående skole;REA3053;Teknologi og forskningslære 2;Standpunkt;5,33;24;24
2022/23;Horten videregående skole;REA3056;Matematikk R1;Standpunkt;4,45;78;66
2022/23;Horten videregående skole;REA3057;Matematikk R1, muntlig;Standpunkt;4,50;6;0
2022/23;Horten videregående skole;REA3058;Matematikk R2;Standpunkt;5,41;27;27
2022/23;Horten videregående skole;REA3060;Matematikk S1;Standpunkt;4,26;32;23
2022/23;Horten videregående skole;REA3062;Matematikk S2;Standpunkt;4,78;27;26
2022/23;Horten videregående skole;REL1003;Religion og etikk;Standpunkt;4,62;222;216
2022/23;Horten videregående skole;SAK1001;Samfunnskunnskap;Standpunkt;4,45;351;329
2022/23;Horten videregående skole;SAM3042;Historie og filosofi 1;Standpunkt;4,90;28;26
2022/23;Horten videregående skole;SAM3043;Historie og filosofi 2;Standpunkt;4,56;26;26
2022/23;Horten videregående skole;SAM3045;Markedsføring og ledelse 1;Standpunkt;4,58;41;39
2022/23;Horten videregående skole;SAM3046;Markedsføring og ledelse 2;Standpunkt;4,47;46;44
2022/23;Horten videregående skole;SAM3051;Sosialkunnskap;Standpunkt;5,05;28;27
2022/23;Horten videregående skole;SAM3053;Samfunnsgeografi;Standpunkt;4,57;17;12
2022/23;Horten videregående skole;SAM3054;Sosiologi og sosialantropologi;Standpunkt;3,68;39;35
2022/23;Horten videregående skole;SAM3055;Politikk og menneskerettigheter;Standpunkt;-;13;13
2022/23;Horten videregående skole;SAM3057;Rettslære 1;Standpunkt;4,29;32;28
2022/23;Horten videregående skole;SAM3058;Rettslære 2;Standpunkt;5,22;20;19
2022/23;Horten videregående skole;SAM3060;Samfunnsøkonomi 1;Standpunkt;5,01;33;32
2022/23;Horten videregående skole;SAM3061;Samfunnsøkonomi 2;Standpunkt;4,42;39;36
2022/23;Horten videregående skole;SAM3068;Økonomistyring;Standpunkt;4,28;41;36
2022/23;Horten videregående skole;SAM3070;Økonomi og ledelse;Standpunkt;4,55;37;33
2022/23;Horten videregående skole;SAM3071;Økonomi og ledelse, muntlig-praktisk;Standpunkt;4,17;18;0
2022/23;Horten videregående skole;SAM3072;Psykologi 1;Standpunkt;4,25;109;104
2022/23;Horten videregående skole;SAM3073;Psykologi 2;Standpunkt;3,80;59;56
2022/23;Horten videregående skole;SAM3074;Psykologi 2, muntlig;Standpunkt;-;11;0
2022/23;Horten videregående skole;SAS4033;Samisk som andrespråk, samisk 4, nordsamisk, vg2 studieforberedende utdanningsprogram;Standpunkt;-;1;0
2022/23;Horten videregående skole;SPR3031;Engelsk 2;Standpunkt;4,40;19;17
2022/23;Horten videregående skole;SPR3032;Engelsk 2, muntlig;Standpunkt;5,05;19;17
2022/23;Horten videregående skole;SRL2001;Forretningsdrift;Standpunkt;4,37;15;13
2022/23;Horten videregående skole;SRL2002;Innovasjon og markedsføring;Standpunkt;-;15;12
2022/23;Horten videregående skole;SRL2003;Kultur og kommunikasjon;Standpunkt;4,18;15;11
2022/23;Horten videregående skole;SRL2004;Tverrfaglig eksamen salg og reiseliv;Standpunkt;2,62;13;0
2022/23;Horten videregående skole;SSR1001;Forretningsdrift;Standpunkt;4,51;19;16
2022/23;Horten videregående skole;SSR1002;Markedsføring og innovasjon;Standpunkt;4,64;19;15
2022/23;Horten videregående skole;SSR1003;Kultur og samhandling;Standpunkt;3,57;19;16
2022/23;Horten videregående skole;TIP1006;Produksjon og tjenester;Standpunkt;3,32;30;25
2022/23;Horten videregående skole;TIP1007;Konstruksjons- og styringsteknikk;Standpunkt;3,50;30;25
2022/23;Horten videregående skole;TIP1008;Produktivitet og kvalitetsstyring;Standpunkt;3,14;30;25
2022/23;Horten videregående skole;TOL2001;Bransjeteknikk;Standpunkt;4,00;12;11
2022/23;Horten videregående skole;TOL2002;Transport, logistikk og løfteoperasjoner;Standpunkt;-;12;11
2022/23;Horten videregående skole;TOL2003;Bransjelære;Standpunkt;4,57;12;11
2022/23;Horten videregående skole;TOL2004;Tverrfaglig eksamen transport og logistikk;Standpunkt;3,71;12;0
2022/23;Horten videregående skole;YFF4102;Yrkesfaglig fordypning vg1;Standpunkt;4,00;28;25
2022/23;Horten videregående skole;YFF4104;Yrkesfaglig fordypning vg1;Standpunkt;4,38;1;1
2022/23;Horten videregående skole;YFF4106;Yrkesfaglig fordypning vg1;Standpunkt;3,94;167;138
2022/23;Horten videregående skole;YFF4204;Yrkesfaglig fordypning vg2;Standpunkt;4,77;30;28
2022/23;Horten videregående skole;YFF4205;Yrkesfaglig fordypning vg2;Standpunkt;-;1;1
2022/23;Horten videregående skole;YFF4209;Yrkesfaglig fordypning vg2;Standpunkt;4,02;143;127
2022/23;Melsom videregående skole;ENG1007;Engelsk vg1 studieforberedende utdanningsprogram;Standpunkt;4,33;19;17
2022/23;Melsom videregående skole;ENG1009;Engelsk vg1 yrkesfaglige utdanningsprogram;Standpunkt;4,92;42;32
2022/23;Melsom videregående skole;ENG1010;Engelsk vg1 yrkesfaglige utdanningsprogram, muntlig;Standpunkt;4,00;7;0
2022/23;Melsom videregående skole;FSP6238;Tysk I, 1. år;Standpunkt;3,40;5;0
2022/23;Melsom videregående skole;FSP6239;Tysk I;Standpunkt;4,60;8;7
2022/23;Melsom videregående skole;FSP6241;Tysk II, 1. år;Standpunkt;-;6;0
2022/23;Melsom videregående skole;FSP6242;Tysk II;Standpunkt;-;6;5
2022/23;Melsom videregående skole;FSP6244;Tysk I+II, 1. år;Standpunkt;-;8;0
2022/23;Melsom videregående skole;FSP6245;Tysk I+II, 2. år;Standpunkt;-;3;0
2022/23;Melsom videregående skole;FSP6246;Tysk I+II;Standpunkt;5,20;5;5
2022/23;Melsom videregående skole;GEO1003;Geografi;Standpunkt;4,00;21;20
2022/23;Melsom videregående skole;HDF2001;Dyrelære og aktivitet;Standpunkt;4,67;26;26
2022/23;Melsom videregående skole;HDF2002;Drift og entreprenørskap;Standpunkt;3,00;26;26
2022/23;Melsom videregående skole;HDF2003;Tverrfaglig eksamen heste- og dyrefag;Standpunkt;5,00;26;0
2022/23;Melsom videregående skole;HIS1003;Historie vg3 påbygging til generell studiekompetanse;Standpunkt;3,55;24;0
2022/23;Melsom videregående skole;HIS1009;Historie vg2 studieforberedende utdanningsprogram;Standpunkt;-;15;0
2022/23;Melsom videregående skole;HIS1010;Historie Vg3 studieforberedende utdanningsprogram;Standpunkt;3,90;17;16
2022/23;Melsom videregående skole;HIS1011;Historie Vg3 påbygging til generell studiekompetanse;Standpunkt;3,73;28;23
2022/23;Melsom videregående skole;IDR3013;Toppidrett 1;Standpunkt;4,17;13;12
2022/23;Melsom videregående skole;IDR3014;Toppidrett 2;Standpunkt;4,37;7;6
2022/23;Melsom videregående skole;IDR3015;Toppidrett 3;Standpunkt;-;8;5
2022/23;Melsom videregående skole;KRO1017;Kroppsøving vg1;Standpunkt;3,99;61;0
2022/23;Melsom videregående skole;KRO1018;Kroppsøving vg2;Standpunkt;4,67;46;26
2022/23;Melsom videregående skole;KRO1019;Kroppsøving Vg3;Standpunkt;2,99;55;37
2022/23;Melsom videregående skole;LBR3004;Traktor og maskiner;Standpunkt;-;10;0
2022/23;Melsom videregående skole;LBR3009;Plante- og husdyrproduksjon;Standpunkt;-;10;9
2022/23;Melsom videregående skole;LBR3010;Utmark og kulturlandskap;Standpunkt;3,83;10;9
2022/23;Melsom videregående skole;LBR3011;Gårdsdrift;Standpunkt;-;10;9
2022/23;Melsom videregående skole;LBR3012;Maskiner og teknologi i landbruk;Standpunkt;4,83;10;9
2022/23;Melsom videregående skole;LBR3014;Økologisk landbruk;Standpunkt;4,50;10;9
2022/23;Melsom videregående skole;LBR3016;Tverrfaglig eksamen, landbruk;Standpunkt;4,56;10;0
2022/23;Melsom videregående skole;LGA2010;Produksjon og tjenesteyting;Standpunkt;-;5;3
2022/23;Melsom videregående skole;LGA2011;Forvaltning og drift;Standpunkt;3,00;5;3
2022/23;Melsom videregående skole;LGA2012;Tverrfaglig eksamen landbruk og gartnernæring;Standpunkt;-;4;0
2022/23;Melsom videregående skole;MAT1005;Matematikk 2P-Y;Standpunkt;3,93;24;0
2022/23;Melsom videregående skole;MAT1019;Matematikk 1P;Standpunkt;5,00;19;17
2022/23;Melsom videregående skole;MAT1023;Matematikk 2P;Standpunkt;5,00;15;14
2022/23;Melsom videregående skole;MAT1123;Matematikk 1P-Y NA;Standpunkt;3,33;43;33
2022/23;Melsom videregående skole;MAT1151;Matematikk 2P-Y;Standpunkt;2,17;28;20
2022/23;Melsom videregående skole;MAT1152;Matematikk 2P-Y, muntlig-praktisk;Standpunkt;-;6;0
2022/23;Melsom videregående skole;MOK2008;Mediesamfunnet 1;Standpunkt;-;6;4
2022/23;Melsom videregående skole;MOK2009;Mediesamfunnet 2;Standpunkt;5,00;8;8
2022/23;Melsom videregående skole;MOK2010;Mediesamfunnet 3;Standpunkt;3,17;9;9
2022/23;Melsom videregående skole;MOK2012;Medieuttrykk 1;Standpunkt;-;6;4
2022/23;Melsom videregående skole;MOK2013;Medieuttrykk 2;Standpunkt;3,83;8;8
2022/23;Melsom videregående skole;MOK2014;Medieuttrykk 3;Standpunkt;3,80;9;9
2022/23;Melsom videregående skole;MOK3008;Bilde;Standpunkt;3,85;9;9
2022/23;Melsom videregående skole;MOK3010;Grafisk design;Standpunkt;-;8;8
2022/23;Melsom videregående skole;MOK3012;Mediespesialisering;Standpunkt;4,10;5;4
2022/23;Melsom videregående skole;NAB1005;Naturbasert produksjon og tjenesteyting;Standpunkt;4,06;42;34
2022/23;Melsom videregående skole;NAB1006;Naturbasert næringsaktivitet;Standpunkt;3,69;42;33
2022/23;Melsom videregående skole;NAB3007;Naturforvaltning;Standpunkt;-;4;4
2022/23;Melsom videregående skole;NAT1003;Naturfag, vg3 påbygging til generell studiekompetanse;Standpunkt;4,22;24;0
2022/23;Melsom videregående skole;NAT1007;Naturfag vg1 studieforberedende utdanningsprogram;Standpunkt;4,33;19;17
2022/23;Melsom videregående skole;NAT1014;Naturfag vg1 NA;Standpunkt;3,58;43;31
2022/23;Melsom videregående skole;NAT1018;Naturfag Vg3 påbygging til generell studiekompetanse;Standpunkt;-;28;21
2022/23;Melsom videregående skole;NOR1260;Norsk, vg1 studieforberedende utdanningsprogram, skriftlig;Standpunkt;4,97;19;0
2022/23;Melsom videregående skole;NOR1261;Norsk, vg1 studieforberedende utdanningsprogram, muntlig;Standpunkt;3,60;19;0
2022/23;Melsom videregående skole;NOR1262;Norsk, vg2 yrkesfaglige utdanningsprogram;Standpunkt;4,37;31;28
2022/23;Melsom videregående skole;NOR1263;Norsk, vg2 yrkesfaglige utdanningsprogram, muntlig;Standpunkt;4,27;31;0
2022/23;Melsom videregående skole;NOR1264;Norsk, vg2 studieforberedende utdanningsprogram, skriftlig;Standpunkt;3,79;15;0
2022/23;Melsom videregående skole;NOR1265;Norsk, vg2 studieforberedende utdanningsprogram, muntlig;Standpunkt;-;15;0
2022/23;Melsom videregående skole;NOR1267;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Standpunkt;4,89;17;16
2022/23;Melsom videregående skole;NOR1268;Norsk sidemål, vg3 studieforberedende utdanningsprogram, skriftlig;Standpunkt;-;17;15
2022/23;Melsom videregående skole;NOR1269;Norsk, vg3 studieforberedende utdanningsprogram, muntlig;Standpunkt;-;17;16
2022/23;Melsom videregående skole;NOR1270;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Standpunkt;3,69;28;23
2022/23;Melsom videregående skole;NOR1271;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Standpunkt;3,10;28;13
2022/23;Melsom videregående skole;NOR1272;Norsk, vg3 påbygging til generell studiekompetanse, muntlig;Standpunkt;4,23;28;23
2022/23;Melsom videregående skole;NOR1422;Norsk for elever i vgo med kort botid i Norge, Vg3 påbygging til generell studiekompetanse, skriftlig;Standpunkt;-;1;1
2022/23;Melsom videregående skole;NOR1423;Norsk for elever i vgo med kort botid i Norge, Vg3 påbygging til generell studiekompetanse, muntlig;Standpunkt;-;1;1
2022/23;Melsom videregående skole;REA3038;Fysikk 1;Standpunkt;-;1;1
2022/23;Melsom videregående skole;REA3040;Fysikk 2, muntlig-praktisk;Standpunkt;-;1;0
2022/23;Melsom videregående skole;REA3045;Kjemi 1;Standpunkt;5,00;11;7
2022/23;Melsom videregående skole;REA3060;Matematikk S1;Standpunkt;2,71;2;1
2022/23;Melsom videregående skole;REL1003;Religion og etikk;Standpunkt;-;17;16
2022/23;Melsom videregående skole;SAK1001;Samfunnskunnskap;Standpunkt;4,92;52;47
2022/23;Melsom videregående skole;SAM3048;Medie- og informasjonskunnskap 1;Standpunkt;-;14;11
2022/23;Melsom videregående skole;SAM3049;Medie- og informasjonskunnskap 2;Standpunkt;4,33;8;7
2022/23;Melsom videregående skole;SAM3072;Psykologi 1;Standpunkt;3,73;24;18
2022/23;Melsom videregående skole;YFF4106;Yrkesfaglig fordypning vg1;Standpunkt;3,10;42;35
2022/23;Melsom videregående skole;YFF4209;Yrkesfaglig fordypning vg2;Standpunkt;4,00;34;30
2022/23;Nøtterøy videregående skole;APO3005;Helseveiledning i apotek;Standpunkt;3,88;14;11
2022/23;Nøtterøy videregående skole;APO3006;Kommunikasjon og samhandling;Standpunkt;4,75;14;11
2022/23;Nøtterøy videregående skole;APO3007;Yrkesliv i apotekteknikkfaget;Standpunkt;4,75;14;11
2022/23;Nøtterøy videregående skole;APO3008;Tverrfaglig eksamen, apotekteknikk;Standpunkt;4,38;12;0
2022/23;Nøtterøy videregående skole;BUA2005;Pedagogisk arbeid;Standpunkt;3,43;17;16
2022/23;Nøtterøy videregående skole;BUA2006;Kommunikasjon og samhandling;Standpunkt;3,61;17;16
2022/23;Nøtterøy videregående skole;BUA2007;Yrkesliv i barne- og ungdomsarbeiderfag;Standpunkt;4,33;17;16
2022/23;Nøtterøy videregående skole;BUA2008;Tverrfaglig eksamen barne- og ungdomsarbeiderfag;Standpunkt;3,69;17;0
2022/23;Nøtterøy videregående skole;ENG1007;Engelsk vg1 studieforberedende utdanningsprogram;Standpunkt;4,75;173;168
2022/23;Nøtterøy videregående skole;ENG1009;Engelsk vg1 yrkesfaglige utdanningsprogram;Standpunkt;3,38;46;38
2022/23;Nøtterøy videregående skole;FSP6151;Fransk II, 1. år;Standpunkt;3,60;20;0
2022/23;Nøtterøy videregående skole;FSP6152;Fransk II;Standpunkt;3,40;8;7
2022/23;Nøtterøy videregående skole;FSP6155;Fransk I+II, 2. år;Standpunkt;-;1;0
2022/23;Nøtterøy videregående skole;FSP6218;Spansk I, 1. år;Standpunkt;3,00;10;0
2022/23;Nøtterøy videregående skole;FSP6219;Spansk I;Standpunkt;3,20;13;13
2022/23;Nøtterøy videregående skole;FSP6221;Spansk II, 1. år;Standpunkt;4,91;49;0
2022/23;Nøtterøy videregående skole;FSP6222;Spansk II;Standpunkt;4,20;39;38
2022/23;Nøtterøy videregående skole;FSP6224;Spansk I+II, 1. år;Standpunkt;3,70;15;0
2022/23;Nøtterøy videregående skole;FSP6225;Spansk I+II, 2. år;Standpunkt;-;1;0
2022/23;Nøtterøy videregående skole;FSP6226;Spansk I+II;Standpunkt;5,13;2;2
2022/23;Nøtterøy videregående skole;FSP6238;Tysk I, 1. år;Standpunkt;3,40;38;0
2022/23;Nøtterøy videregående skole;FSP6239;Tysk I;Standpunkt;3,20;20;20
2022/23;Nøtterøy videregående skole;FSP6241;Tysk II, 1. år;Standpunkt;4,17;31;0
2022/23;Nøtterøy videregående skole;FSP6242;Tysk II;Standpunkt;4,50;33;31
2022/23;Nøtterøy videregående skole;FSP6243;Tysk II, muntlig;Standpunkt;-;6;0
2022/23;Nøtterøy videregående skole;FSP6244;Tysk I+II, 1. år;Standpunkt;4,10;6;0
2022/23;Nøtterøy videregående skole;FSP6245;Tysk I+II, 2. år;Standpunkt;3,50;9;0
2022/23;Nøtterøy videregående skole;FSP6246;Tysk I+II;Standpunkt;2,10;9;9
2022/23;Nøtterøy videregående skole;FSP6262;Arabisk II;Standpunkt;-;1;0
2022/23;Nøtterøy videregående skole;FSP6263;Arabisk II, muntlig;Standpunkt;3,86;1;0
2022/23;Nøtterøy videregående skole;FSP6532;Litauisk II;Standpunkt;-;1;0
2022/23;Nøtterøy videregående skole;FSP6533;Litauisk II, muntlig;Standpunkt;-;1;0
2022/23;Nøtterøy videregående skole;GEO1003;Geografi;Standpunkt;4,47;173;169
2022/23;Nøtterøy videregående skole;HEA2005;Helsefremmende arbeid;Standpunkt;4,01;24;20
2022/23;Nøtterøy videregående skole;HEA2006;Kommunikasjon og samhandling;Standpunkt;3,61;24;20
2022/23;Nøtterøy videregående skole;HEA2007;Yrkesliv i helsearbeiderfag;Standpunkt;3,59;24;20
2022/23;Nøtterøy videregående skole;HEA2008;Tverrfaglig eksamen helsearbeiderfag;Standpunkt;3,29;20;1
2022/23;Nøtterøy videregående skole;HES2005;Helse og sykdom;Standpunkt;-;17;17
2022/23;Nøtterøy videregående skole;HES2006;Kommunikasjon og samhandling;Standpunkt;4,50;17;17
2022/23;Nøtterøy videregående skole;HES2007;Yrkesliv i helseservicefag;Standpunkt;5,40;17;17
2022/23;Nøtterøy videregående skole;HES2008;Tverrfaglig eksamen helseservicefag;Standpunkt;3,92;17;0
2022/23;Nøtterøy videregående skole;HIS1009;Historie vg2 studieforberedende utdanningsprogram;Standpunkt;4,19;132;0
2022/23;Nøtterøy videregående skole;HIS1010;Historie Vg3 studieforberedende utdanningsprogram;Standpunkt;3,87;138;135
2022/23;Nøtterøy videregående skole;HIS1011;Historie Vg3 påbygging til generell studiekompetanse;Standpunkt;-;13;13
2022/23;Nøtterøy videregående skole;HSF1006;Helsefremmende arbeid;Standpunkt;3,18;46;41
2022/23;Nøtterøy videregående skole;HSF1007;Kommunikasjon og samhandling;Standpunkt;3,61;46;41
2022/23;Nøtterøy videregående skole;HSF1008;Yrkesliv i helse- og oppvekstfag;Standpunkt;3,71;46;41
2022/23;Nøtterøy videregående skole;IDR3016;Breddeidrett 1;Standpunkt;4,00;49;45
2022/23;Nøtterøy videregående skole;IDR3019;Friluftsliv 1;Standpunkt;4,15;42;41
2022/23;Nøtterøy videregående skole;KRO1017;Kroppsøving vg1;Standpunkt;3,99;219;0
2022/23;Nøtterøy videregående skole;KRO1018;Kroppsøving vg2;Standpunkt;3,85;190;21
2022/23;Nøtterøy videregående skole;KRO1019;Kroppsøving Vg3;Standpunkt;4,19;164;158
2022/23;Nøtterøy videregående skole;MAT1019;Matematikk 1P;Standpunkt;3,80;103;96
2022/23;Nøtterøy videregående skole;MAT1021;Matematikk 1T;Standpunkt;4,77;79;74
2022/23;Nøtterøy videregående skole;MAT1023;Matematikk 2P;Standpunkt;4,01;89;86
2022/23;Nøtterøy videregående skole;MAT1117;Matematikk 1P-Y HS;Standpunkt;4,34;46;38
2022/23;Nøtterøy videregående skole;MAT1151;Matematikk 2P-Y;Standpunkt;-;14;13
2022/23;Nøtterøy videregående skole;NAT1007;Naturfag vg1 studieforberedende utdanningsprogram;Standpunkt;3,73;173;169
2022/23;Nøtterøy videregående skole;NAT1011;Naturfag vg1 HS;Standpunkt;3,19;46;38
2022/23;Nøtterøy videregående skole;NAT1018;Naturfag Vg3 påbygging til generell studiekompetanse;Standpunkt;-;13;13
2022/23;Nøtterøy videregående skole;NOR1260;Norsk, vg1 studieforberedende utdanningsprogram, skriftlig;Standpunkt;4,28;189;0
2022/23;Nøtterøy videregående skole;NOR1261;Norsk, vg1 studieforberedende utdanningsprogram, muntlig;Standpunkt;3,99;189;0
2022/23;Nøtterøy videregående skole;NOR1262;Norsk, vg2 yrkesfaglige utdanningsprogram;Standpunkt;3,36;42;27
2022/23;Nøtterøy videregående skole;NOR1264;Norsk, vg2 studieforberedende utdanningsprogram, skriftlig;Standpunkt;4,01;146;0
